precio,area,habitaciones,banos,latitud,longitud,precio_m2,ciudad,departamento,tipo_propiedad,categoria_tamano,categoria_precio
2250000000.0,900.0,9.0,9.0,4.623,-74.092,2500000.0,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
850000000.0,624.0,4.0,8.0,3.388,-76.518,1362179.4871794872,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
1600000000.0,535.0,6.0,9.0,3.328,-76.535,2990654.2056074766,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
2000000000.0,550.0,6.0,8.0,3.312,-76.535,3636363.6363636362,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
3800000000.0,1150.0,7.0,8.0,3.353,-76.55,3304347.8260869565,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
10000000000.0,800.0,7.0,8.0,3.44,-76.523,12500000.0,Cali,Valle Del Cauca,Lote,Muy Grande,Premium
3525000000.0,950.0,8.0,9.0,3.421,-76.545,3710526.3157894737,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
1800000000.0,400.0,8.0,8.0,3.52,-76.606,4500000.0,Cali,Valle Del Cauca,Finca,Muy Grande,Premium
4500000000.0,750.0,8.0,8.0,4.721,-73.966,6000000.0,La Calera,Cundinamarca,Casa,Muy Grande,Premium
750000000.0,362.0,9.0,10.0,4.62,-75.633,2071823.2044198895,Salento,Quindío,Finca,Muy Grande,Premium
398000000.0,238.0,9.0,9.0,3.255,-76.552,1672268.9075630251,Jamundí,Valle Del Cauca,Otro,Muy Grande,Alta
950000000.0,500.0,9.0,9.0,3.648,-76.567,1900000.0,La Cumbre,Valle Del Cauca,Finca,Muy Grande,Premium
1200000000.0,500.0,10.0,10.0,3.397,-76.541,2400000.0,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
600000000.0,315.0,10.0,8.0,3.462,-76.526,1904761.9047619049,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
443000000.0,341.0,10.0,8.0,3.445,-76.495,1299120.2346041056,Cali,Valle Del Cauca,Casa,Muy Grande,Alta
3100000000.0,800.0,10.0,8.0,2.44,-76.604,3875000.0,Popayán,Cauca,Casa,Muy Grande,Premium
1850000000.0,460.0,11.0,13.0,3.491,-76.527,4021739.1304347827,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
1500000000.0,474.0,11.0,11.0,3.386,-76.528,3164556.9620253164,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
800000000.0,496.0,12.0,9.0,3.478,-76.525,1612903.2258064516,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
1350000000.0,661.0,12.0,8.0,3.438,-76.541,2042360.060514372,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
3500000000.0,1165.0,12.0,11.0,3.447,-76.534,3004291.845493562,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1980000000.0,670.0,12.0,8.0,3.403,-76.544,2955223.880597015,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1300000000.0,740.0,12.0,8.0,3.931,-76.484,1756756.7567567567,Calima,Valle Del Cauca,Casa,Muy Grande,Premium
3500000000.0,940.0,14.0,14.0,6.154,-75.345,3723404.255319149,Marinilla,Antioquia,Finca,Muy Grande,Premium
2100000000.0,520.0,17.0,17.0,3.4,-76.505,4038461.5384615385,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
4500000000.0,700.0,4.0,3.0,3.978,-76.195,6428571.428571428,Desconocida,Valle Del Cauca,Finca,Muy Grande,Premium
35000000.0,105.0,3.0,2.0,3.752,-76.233,333333.3333333333,Desconocida,Valle Del Cauca,Lote,Grande,Económica
180000000.0,1500.0,3.0,2.0,3.752,-76.233,120000.0,Desconocida,Valle Del Cauca,Lote,Muy Grande,Media
240000000.0,2000.0,3.0,2.0,3.752,-76.233,120000.0,Desconocida,Valle Del Cauca,Lote,Muy Grande,Media
120000000.0,1000.0,3.0,2.0,3.752,-76.233,120000.0,Desconocida,Valle Del Cauca,Lote,Muy Grande,Media
250000000.0,153.0,4.0,3.0,6.121,-75.901,1633986.9281045753,Desconocida,Antioquia,Finca,Muy Grande,Media
140000000.0,11.0,1.0,1.0,3.387,-76.54,12727272.727272727,Cali,Valle Del Cauca,Local comercial,Pequeña,Media
500000000.0,348.0,4.0,3.0,3.435,-76.538,1436781.6091954024,Cali,Valle Del Cauca,Casa,Muy Grande,Alta
1400000000.0,930.0,4.0,3.0,3.315,-76.479,1505376.3440860214,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
1300000000.0,625.0,9.0,4.0,3.388,-76.52,2080000.0,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1300000000.0,260.0,3.0,2.0,3.458,-76.522,5000000.0,Cali,Valle Del Cauca,Lote,Muy Grande,Premium
370000000.0,185.0,9.0,4.0,3.459,-76.515,2000000.0,Cali,Valle Del Cauca,Otro,Muy Grande,Alta
2000000000.0,650.0,9.0,4.0,3.438,-76.534,3076923.076923077,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
370000000.0,60.0,1.0,1.0,3.476,-76.528,6166666.666666667,Cali,Valle Del Cauca,Local comercial,Mediana,Alta
380000000.0,22.0,1.0,1.0,3.454,-76.538,17272727.272727273,Cali,Valle Del Cauca,Local comercial,Pequeña,Alta
1482000000.0,988.0,3.0,2.0,3.433,-76.548,1500000.0,Cali,Valle Del Cauca,Lote,Muy Grande,Premium
198000000.0,43.0,2.0,1.0,3.462,-76.53,4604651.162790698,Cali,Valle Del Cauca,Oficina,Pequeña,Media
850000000.0,753.0,9.0,4.0,3.445,-76.534,1128818.0610889774,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1100000000.0,397.0,9.0,4.0,3.435,-76.525,2770780.856423174,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1771200000.0,1107.0,3.0,2.0,3.417,-76.555,1600000.0,Cali,Valle Del Cauca,Lote,Muy Grande,Premium
2800000000.0,1400.0,3.0,2.0,3.448,-76.553,2000000.0,Cali,Valle Del Cauca,Lote,Muy Grande,Premium
1400000000.0,541.0,4.0,3.0,3.433,-76.543,2587800.369685767,Cali,Valle Del Cauca,Casa,Muy Grande,Premium
750000000.0,240.0,9.0,4.0,3.433,-76.541,3125000.0,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
220000000.0,220.0,3.0,2.0,3.406,-76.51,1000000.0,Cali,Valle Del Cauca,Lote,Muy Grande,Media
1500000000.0,300.0,9.0,4.0,3.404,-76.535,5000000.0,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
3471000000.0,1157.0,3.0,2.0,3.472,-76.522,3000000.0,Cali,Valle Del Cauca,Lote,Muy Grande,Premium
260000000.0,62.0,1.0,1.0,3.39,-76.536,4193548.3870967743,Cali,Valle Del Cauca,Local comercial,Mediana,Media
117000000.0,60.0,4.0,3.0,3.424,-76.47,1950000.0,Cali,Valle Del Cauca,Casa,Mediana,Media
523000000.0,63.0,2.0,1.0,3.475,-76.529,8301587.301587301,Cali,Valle Del Cauca,Oficina,Mediana,Alta
60000000.0,10.0,1.0,1.0,3.493,-76.485,6000000.0,Cali,Valle Del Cauca,Local comercial,Pequeña,Económica
130000000.0,51.0,3.0,2.0,3.432,-76.507,2549019.6078431373,Cali,Valle Del Cauca,Apartamento,Mediana,Media
2550000000.0,916.0,9.0,4.0,3.468,-76.531,2783842.7947598253,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
650000000.0,74.0,1.0,1.0,3.466,-76.514,8783783.783783784,Cali,Valle Del Cauca,Local comercial,Mediana,Premium
1400000000.0,700.0,3.0,2.0,4.87,-74.058,2000000.0,Chía,Cundinamarca,Lote,Muy Grande,Premium
750000000.0,57.0,1.0,1.0,4.865,-74.04,13157894.736842105,Chía,Cundinamarca,Local comercial,Mediana,Premium
2900000000.0,450.0,4.0,3.0,4.889,-74.008,6444444.444444444,Chía,Cundinamarca,Casa,Muy Grande,Premium
475000000.0,354.0,4.0,3.0,3.523,-76.711,1341807.9096045198,Dagua,Valle Del Cauca,Finca,Muy Grande,Alta
500000000.0,1817.0,3.0,2.0,4.818,-73.977,275178.866263071,Sopó,Cundinamarca,Lote,Muy Grande,Alta
1250000000.0,12.0,3.0,2.0,3.401,-76.503,104166666.66666667,Yumbo,Valle Del Cauca,Lote,Pequeña,Premium
980000000.0,385.0,4.0,3.0,3.549,-76.582,2545454.5454545454,Yumbo,Valle Del Cauca,Finca,Muy Grande,Premium
1660000000.0,400.0,3.0,2.0,6.27,-75.469,4150000.0,Guarne,Antioquia,Lote,Muy Grande,Premium
3600000000.0,94.0,4.0,3.0,4.867,-73.877,38297872.34042553,Guasca,Cundinamarca,Finca,Mediana,Premium
2100000000.0,100.0,4.0,3.0,4.821,-73.934,21000000.0,Guasca,Cundinamarca,Finca,Grande,Premium
2871000000.0,2000.0,9.0,4.0,4.733,-74.342,1435500.0,Bojacá,Cundinamarca,Otro,Muy Grande,Premium
450000000.0,48.0,1.0,1.0,4.899,-74.023,9375000.0,Cajicá,Cundinamarca,Local comercial,Pequeña,Alta
180000000.0,900.0,3.0,2.0,4.649,-74.414,200000.0,La Mesa,Cundinamarca,Lote,Muy Grande,Media
1500000000.0,1197.0,3.0,1.5,3.538,-76.297,1253132.8320802005,Palmira,Valle Del Cauca,Parqueadero,Muy Grande,Premium
95000000.0,300.0,3.0,2.0,4.734,-75.912,316666.6666666667,Jamundí,Valle Del Cauca,Lote,Muy Grande,Económica
6900000000.0,1000.0,9.0,4.0,3.261,-76.54,6900000.0,Jamundí,Valle Del Cauca,Otro,Muy Grande,Premium
270000000.0,1500.0,3.0,2.0,3.244,-76.588,180000.0,Jamundí,Valle Del Cauca,Lote,Muy Grande,Media
140000000.0,382.0,3.0,2.0,3.241,-76.56,366492.1465968586,Jamundí,Valle Del Cauca,Lote,Muy Grande,Media
52000000.0,105.0,3.0,2.0,3.2,-76.505,495238.09523809527,Jamundí,Valle Del Cauca,Lote,Grande,Económica
70000000.0,150.0,3.0,2.0,3.2,-76.505,466666.6666666667,Jamundí,Valle Del Cauca,Lote,Muy Grande,Económica
155000000.0,400.0,3.0,2.0,3.229,-76.582,387500.0,Jamundí,Valle Del Cauca,Lote,Muy Grande,Media
240000000.0,780.0,3.0,2.0,3.261,-76.565,307692.3076923077,Jamundí,Valle Del Cauca,Lote,Muy Grande,Media
85000000.0,1060.0,3.0,2.0,2.433,-76.617,80188.67924528301,Popayán,Cauca,Lote,Muy Grande,Económica
3750000000.0,1000.0,4.0,3.0,3.835,-76.566,3750000.0,Restrepo,Valle Del Cauca,Finca,Muy Grande,Premium
420000000.0,300.0,4.0,3.0,4.4,-76.186,1400000.0,Restrepo,Valle Del Cauca,Finca,Muy Grande,Alta
900000000.0,1386.0,3.0,2.0,6.124,-75.422,649350.6493506493,Rionegro,Antioquia,Lote,Muy Grande,Premium
2700000000.0,40.0,3.0,2.0,6.205,-75.366,67500000.0,Rionegro,Antioquia,Lote,Pequeña,Premium
485000000.0,33.0,1.0,1.0,6.152,-75.624,14696969.696969697,Sabaneta,Antioquia,Local comercial,Pequeña,Alta
640000000.0,1600.0,3.0,2.0,10.404,-75.464,400000.0,Cartagena,Bolívar,Lote,Muy Grande,Premium
1200000000.0,350.0,3.0,2.0,10.404,-75.464,3428571.4285714286,Cartagena,Bolívar,Lote,Muy Grande,Premium
1600000000.0,1897.0,3.0,2.0,4.642,-74.011,843437.0057986294,La Calera,Cundinamarca,Lote,Muy Grande,Premium
60000000.0,1040.0,3.0,2.0,3.649,-76.569,57692.307692307695,La Cumbre,Valle Del Cauca,Lote,Muy Grande,Económica
60000000.0,1040.0,3.0,2.0,3.649,-76.569,57692.307692307695,La Cumbre,Valle Del Cauca,Lote,Muy Grande,Económica
850000000.0,36.0,1.0,1.0,6.214,-75.576,23611111.111111112,Medellín,Antioquia,Local comercial,Pequeña,Premium
210000000.0,60.0,1.0,1.0,6.232,-75.609,3500000.0,Medellín,Antioquia,Local comercial,Mediana,Media
5760000000.0,150.0,4.0,3.0,4.996,-73.789,38400000.0,Sesquilé,Cundinamarca,Finca,Muy Grande,Premium
40000000.0,72.0,3.0,2.0,4.74,-75.912,555555.5555555555,Candelaria,Valle Del Cauca,Lote,Mediana,Económica
47000000.0,96.0,3.0,2.0,3.402,-76.418,489583.3333333333,Candelaria,Valle Del Cauca,Lote,Mediana,Económica
39000000.0,72.0,3.0,2.0,3.401,-76.414,541666.6666666666,Candelaria,Valle Del Cauca,Lote,Mediana,Económica
130000000.0,1156.0,3.0,2.0,3.626,-76.252,112456.7474048443,El Cerrito,Valle Del Cauca,Lote,Muy Grande,Media
175000000.0,31.0,2.0,1.0,4.965,-73.912,5645161.29032258,Tocancipá,Cundinamarca,Oficina,Pequeña,Media
365000000.0,41.0,2.0,1.0,4.684,-74.052,8902439.024390243,Bogotá D.C,Cundinamarca,Oficina,Pequeña,Alta
679000000.0,63.0,2.0,1.0,4.681,-74.043,10777777.777777778,Bogotá D.C,Cundinamarca,Oficina,Mediana,Premium
1190000000.0,138.0,2.0,1.0,4.663,-74.052,8623188.405797102,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
1450000000.0,450.0,9.0,4.0,4.684,-74.128,3222222.222222222,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
1550000000.0,158.0,2.0,1.0,4.677,-74.057,9810126.58227848,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
1190000000.0,138.0,2.0,1.0,4.663,-74.052,8623188.405797102,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
1550000000.0,158.0,2.0,1.0,4.677,-74.057,9810126.58227848,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
2200000000.0,370.0,4.0,3.0,4.724,-74.045,5945945.945945946,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
365000000.0,41.0,2.0,1.0,4.684,-74.052,8902439.024390243,Bogotá D.C,Cundinamarca,Oficina,Pequeña,Alta
679000000.0,63.0,2.0,1.0,4.681,-74.043,10777777.777777778,Bogotá D.C,Cundinamarca,Oficina,Mediana,Premium
3000000000.0,353.0,1.0,1.0,4.704,-74.032,8498583.5694051,Bogotá D.C,Cundinamarca,Local comercial,Muy Grande,Premium
1386000000.0,140.0,2.0,1.0,4.668,-74.05,9900000.0,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
4450000000.0,527.0,4.0,3.0,4.697,-74.048,8444022.770398483,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
730000000.0,150.0,3.0,2.0,4.7,-74.04,4866666.666666667,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
800000000.0,70.0,2.0,1.0,4.49,-74.119,11428571.42857143,Bogotá D.C,Cundinamarca,Oficina,Mediana,Premium
2200000000.0,153.0,2.0,1.0,4.692,-74.034,14379084.967320262,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
1386400000.0,114.0,1.0,1.0,11.007,-74.813,12161403.50877193,Barranquilla,Atlántico,Local comercial,Grande,Premium
3641400000.0,260.0,1.0,1.0,10.968,-74.827,14005384.615384616,Barranquilla,Atlántico,Local comercial,Muy Grande,Premium
411123000.0,64.0,2.0,1.0,11.007,-74.819,6423796.875,Barranquilla,Atlántico,Oficina,Mediana,Alta
440000000.0,1570.0,3.0,2.0,6.443,-75.728,280254.7770700637,San Jerónimo,Antioquia,Lote,Muy Grande,Alta
5200000000.0,696.0,24.0,4.0,3.261,-76.539,7471264.3678160915,Jamundí,Valle Del Cauca,Otro,Muy Grande,Premium
1850000000.0,1500.0,32.0,4.0,3.43,-76.544,1233333.3333333333,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
990000000.0,695.0,9.0,1.0,3.5,-76.519,1424460.4316546763,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1500000000.0,217.0,9.0,1.0,3.441,-76.534,6912442.396313364,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
115000000.0,39.0,1.0,1.0,3.467,-76.526,2948717.9487179485,Cali,Valle Del Cauca,Local comercial,Pequeña,Media
170000000.0,38.0,1.0,1.0,3.466,-76.528,4473684.2105263155,Cali,Valle Del Cauca,Local comercial,Pequeña,Media
350000000.0,163.0,9.0,1.0,3.464,-76.516,2147239.263803681,Cali,Valle Del Cauca,Otro,Muy Grande,Alta
80000000.0,43.0,2.0,1.0,3.452,-76.533,1860465.1162790698,Cali,Valle Del Cauca,Oficina,Pequeña,Económica
165000000.0,34.0,2.0,1.0,3.462,-76.532,4852941.176470588,Cali,Valle Del Cauca,Oficina,Pequeña,Media
190000000.0,23.0,2.0,1.0,3.423,-76.542,8260869.565217392,Cali,Valle Del Cauca,Oficina,Pequeña,Media
199000000.0,150.0,1.0,1.0,3.474,-76.479,1326666.6666666667,Cali,Valle Del Cauca,Local comercial,Muy Grande,Media
180000000.0,29.0,1.0,1.0,3.493,-76.485,6206896.551724138,Cali,Valle Del Cauca,Local comercial,Pequeña,Media
800000000.0,114.0,2.0,1.0,3.464,-76.531,7017543.859649123,Cali,Valle Del Cauca,Oficina,Grande,Premium
260000000.0,36.0,2.0,1.0,4.679,-74.044,7222222.222222222,Bogotá D.C,Cundinamarca,Oficina,Pequeña,Media
1650000000.0,240.0,1.0,1.0,4.647,-74.094,6875000.0,Bogotá D.C,Cundinamarca,Local comercial,Muy Grande,Premium
180000000.0,37.0,2.0,1.0,11.001,-74.814,4864864.864864865,Barranquilla,Atlántico,Oficina,Pequeña,Media
250000000.0,60.0,1.0,1.0,3.452,-76.536,4166666.6666666665,Cali,Valle Del Cauca,Oficina,Mediana,Media
39800000.0,36.0,1.0,1.0,3.45,-76.528,1105555.5555555555,Cali,Valle Del Cauca,Oficina,Pequeña,Económica
150000000.0,60.0,1.0,1.0,3.479,-76.491,2500000.0,Cali,Valle Del Cauca,Apartamento,Mediana,Media
75000000.0,20.0,1.0,1.0,3.423,-76.544,3750000.0,Cali,Valle Del Cauca,Apartamento,Pequeña,Económica
266777000.0,59.0,1.0,1.0,3.475,-76.521,4521644.06779661,Cali,Valle Del Cauca,Apartamento,Mediana,Media
248537000.0,34.0,1.0,1.0,3.475,-76.521,7309911.764705882,Cali,Valle Del Cauca,Apartamento,Pequeña,Media
243800000.0,49.0,1.0,1.0,3.475,-76.521,4975510.204081632,Cali,Valle Del Cauca,Apartamento,Pequeña,Media
290000000.0,42.0,1.0,1.0,3.474,-76.528,6904761.904761905,Cali,Valle Del Cauca,Oficina,Pequeña,Media
150000000.0,48.0,1.0,1.0,3.468,-76.53,3125000.0,Cali,Valle Del Cauca,Apartamento,Pequeña,Media
550000000.0,564.0,1.0,1.0,3.574,-76.479,975177.304964539,Yumbo,Valle Del Cauca,Otro,Muy Grande,Alta
76000000.0,14.0,1.0,1.0,3.51,-76.434,5428571.428571428,Palmira,Valle Del Cauca,Apartamento,Pequeña,Económica
250000000.0,33.0,1.0,1.0,4.639,-74.075,7575757.575757576,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
364708200.0,48.0,1.0,1.0,4.705,-74.026,7598087.5,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Alta
250000000.0,44.0,1.0,1.0,4.721,-74.037,5681818.181818182,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
255000000.0,42.0,1.0,1.0,4.643,-74.063,6071428.571428572,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
120000000.0,42.0,2.0,1.0,3.461,-76.528,2857142.8571428573,Cali,Valle Del Cauca,Oficina,Pequeña,Media
87000000.0,40.0,2.0,1.0,3.378,-76.545,2175000.0,Cali,Valle Del Cauca,Apartamento,Pequeña,Económica
550000000.0,278.0,2.0,1.0,3.452,-76.554,1978417.2661870504,Cali,Valle Del Cauca,Casa,Muy Grande,Alta
165000000.0,46.0,2.0,1.0,3.455,-76.559,3586956.5217391304,Cali,Valle Del Cauca,Apartamento,Pequeña,Media
160000000.0,60.0,2.0,1.0,3.487,-76.533,2666666.6666666665,Cali,Valle Del Cauca,Apartamento,Mediana,Media
121000000.0,50.0,2.0,1.0,3.384,-76.514,2420000.0,Cali,Valle Del Cauca,Apartamento,Mediana,Media
160000000.0,70.0,2.0,1.0,3.396,-76.548,2285714.285714286,Cali,Valle Del Cauca,Apartamento,Mediana,Media
180000000.0,62.0,2.0,1.0,3.487,-76.531,2903225.806451613,Cali,Valle Del Cauca,Apartamento,Mediana,Media
99000000.0,60.0,2.0,1.0,3.399,-76.513,1650000.0,Cali,Valle Del Cauca,Apartamento,Mediana,Económica
295000000.0,75.0,2.0,1.0,3.409,-76.551,3933333.3333333335,Cali,Valle Del Cauca,Apartamento,Mediana,Media
130000000.0,50.0,2.0,1.0,3.539,-76.487,2600000.0,Yumbo,Valle Del Cauca,Apartamento,Mediana,Media
128000000.0,62.0,2.0,1.0,3.254,-76.553,2064516.1290322582,Jamundí,Valle Del Cauca,Apartamento,Mediana,Media
160000000.0,48.0,2.0,1.0,2.442,-76.601,3333333.3333333335,Popayán,Cauca,Apartamento,Pequeña,Media
430000000.0,39.0,2.0,1.0,6.197,-75.558,11025641.025641026,Medellín,Antioquia,Oficina,Pequeña,Alta
169000000.0,132.0,3.0,1.0,3.447,-76.495,1280303.0303030303,Cali,Valle Del Cauca,Casa,Grande,Media
120000000.0,46.0,3.0,1.0,3.372,-76.547,2608695.652173913,Cali,Valle Del Cauca,Apartamento,Pequeña,Media
95000000.0,55.0,3.0,1.0,3.488,-76.491,1727272.7272727273,Cali,Valle Del Cauca,Apartamento,Mediana,Económica
115000000.0,59.0,3.0,1.0,3.487,-76.492,1949152.5423728814,Cali,Valle Del Cauca,Apartamento,Mediana,Media
90000000.0,53.0,3.0,1.0,3.494,-76.487,1698113.2075471699,Cali,Valle Del Cauca,Apartamento,Mediana,Económica
115000000.0,62.0,3.0,1.0,3.488,-76.498,1854838.7096774194,Cali,Valle Del Cauca,Apartamento,Mediana,Media
140000000.0,140.0,3.0,1.0,3.437,-76.537,1000000.0,Cali,Valle Del Cauca,Apartamento,Grande,Media
87000000.0,55.0,3.0,1.0,3.252,-76.536,1581818.1818181819,Jamundí,Valle Del Cauca,Apartamento,Mediana,Económica
780000000.0,96.0,3.0,1.0,3.815,-76.605,8125000.0,Restrepo,Valle Del Cauca,Finca,Mediana,Premium
168000000.0,61.0,3.0,1.0,7.104,-73.128,2754098.3606557376,Bucaramanga,Santander,Apartamento,Mediana,Media
175000000.0,87.0,3.0,1.0,10.967,-74.809,2011494.2528735632,Barranquilla,Atlántico,Apartamento,Mediana,Media
160000000.0,167.0,4.0,1.0,3.397,-76.385,958083.8323353294,Cali,Valle Del Cauca,Casa,Muy Grande,Media
980000000.0,433.0,9.0,2.0,3.486,-76.503,2263279.445727483,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1180000000.0,688.0,9.0,2.0,3.464,-76.518,1715116.2790697673,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1200000000.0,150.0,1.0,2.0,3.453,-76.531,8000000.0,Cali,Valle Del Cauca,Local comercial,Muy Grande,Premium
1850000000.0,900.0,9.0,2.0,3.443,-76.462,2055555.5555555555,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
1400000000.0,1200.0,9.0,2.0,3.451,-76.475,1166666.6666666667,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
75000000.0,54.0,2.0,2.0,3.462,-76.526,1388888.888888889,Cali,Valle Del Cauca,Oficina,Mediana,Económica
450000000.0,103.0,2.0,2.0,3.468,-76.527,4368932.038834952,Cali,Valle Del Cauca,Oficina,Grande,Alta
850000000.0,800.0,9.0,2.0,3.449,-76.473,1062500.0,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
750000000.0,108.0,2.0,2.0,4.699,-74.031,6944444.444444444,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
980000000.0,517.0,1.0,2.0,3.445,-76.52,1895551.257253385,Cali,Valle Del Cauca,Otro,Muy Grande,Premium
250000000.0,61.0,1.0,2.0,3.458,-76.534,4098360.655737705,Cali,Valle Del Cauca,Apartamento,Mediana,Media
350000000.0,72.0,1.0,2.0,3.433,-76.55,4861111.111111111,Cali,Valle Del Cauca,Apartamento,Mediana,Alta
340600000.0,84.0,1.0,2.0,3.41,-76.554,4054761.904761905,Cali,Valle Del Cauca,Apartamento,Mediana,Alta
253000000.0,67.0,1.0,2.0,3.462,-76.53,3776119.4029850746,Cali,Valle Del Cauca,Apartamento,Mediana,Media
240000000.0,45.0,1.0,2.0,3.367,-76.532,5333333.333333333,Cali,Valle Del Cauca,Apartamento,Pequeña,Media
215000000.0,56.0,1.0,2.0,4.9,-74.05,3839285.714285714,Cajicá,Cundinamarca,Apartamento,Mediana,Media
135000000.0,110.0,1.0,2.0,3.253,-76.538,1227272.7272727273,Jamundí,Valle Del Cauca,Casa,Grande,Media
360000000.0,41.0,1.0,2.0,4.679,-74.056,8780487.804878049,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Alta
1150000000.0,86.0,1.0,2.0,4.665,-74.047,13372093.023255814,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
365000000.0,50.0,1.0,2.0,4.645,-74.056,7300000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
335000000.0,52.0,1.0,2.0,4.69,-74.042,6442307.692307692,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
660000000.0,80.0,1.0,2.0,4.705,-74.04,8250000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
270000000.0,53.0,1.0,2.0,4.703,-74.03,5094339.622641509,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
660000000.0,80.0,1.0,2.0,4.705,-74.04,8250000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
310000000.0,77.0,1.0,2.0,11.016,-74.814,4025974.025974026,Barranquilla,Atlántico,Apartamento,Mediana,Alta
530000000.0,76.0,2.0,2.0,7.911,-72.501,6973684.2105263155,Desconocida,Norte De Santander,Apartamento,Mediana,Alta
140000000.0,58.0,2.0,2.0,3.488,-76.504,2413793.103448276,Cali,Valle Del Cauca,Apartamento,Mediana,Media
153000000.0,56.0,2.0,2.0,3.395,-76.552,2732142.8571428573,Cali,Valle Del Cauca,Apartamento,Mediana,Media
150000000.0,58.0,2.0,2.0,3.488,-76.505,2586206.896551724,Cali,Valle Del Cauca,Apartamento,Mediana,Media
269350000.0,63.0,2.0,2.0,4.214,-76.32,4275396.825396826,Cali,Valle Del Cauca,Apartamento,Mediana,Media
220000000.0,78.0,2.0,2.0,3.456,-76.537,2820512.8205128205,Cali,Valle Del Cauca,Apartamento,Mediana,Media
175000000.0,61.0,2.0,2.0,3.436,-76.527,2868852.4590163934,Cali,Valle Del Cauca,Apartamento,Mediana,Media
149000000.0,65.0,2.0,2.0,3.358,-76.516,2292307.6923076925,Cali,Valle Del Cauca,Apartamento,Mediana,Media
240000000.0,61.0,2.0,2.0,3.36,-76.517,3934426.229508197,Cali,Valle Del Cauca,Apartamento,Mediana,Media
180000000.0,59.0,2.0,2.0,3.402,-76.534,3050847.4576271186,Cali,Valle Del Cauca,Apartamento,Mediana,Media
386975000.0,73.0,2.0,2.0,3.41,-76.554,5301027.397260274,Cali,Valle Del Cauca,Apartamento,Mediana,Alta
428110000.0,80.0,2.0,2.0,3.41,-76.554,5351375.0,Cali,Valle Del Cauca,Apartamento,Mediana,Alta
127000000.0,52.0,2.0,2.0,3.48,-76.486,2442307.6923076925,Cali,Valle Del Cauca,Apartamento,Mediana,Media
430000000.0,112.0,2.0,2.0,3.442,-76.552,3839285.714285714,Cali,Valle Del Cauca,Apartamento,Grande,Alta
245000000.0,73.0,2.0,2.0,3.401,-76.548,3356164.383561644,Cali,Valle Del Cauca,Apartamento,Mediana,Media
